framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,4,6144,16384,2,8,1,1,power_law_1.01,3.5830989265441895
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,8,6144,16384,2,8,1,1,power_law_1.01,6.717101097106934
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,16,6144,16384,2,8,1,1,power_law_1.01,10.912869644165038
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,8192,4096,14336,2,8,1,1,power_law_1.2,56.15408996582031
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,32,6144,16384,2,8,1,1,power_law_1.01,10.974863357543946
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,48,6144,16384,2,8,1,1,power_law_1.01,11.139386596679687
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,64,6144,16384,2,8,1,1,power_law_1.01,11.19952896118164
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,80,6144,16384,2,8,1,1,power_law_1.01,11.373451538085938
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,96,6144,16384,2,8,1,1,power_law_1.01,11.399065628051758
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,20480,4096,14336,2,8,1,1,power_law_1.01,141.13740600585936
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,128,6144,16384,2,8,1,1,power_law_1.01,11.525915451049805
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,160,6144,16384,2,8,1,1,power_law_1.01,11.450511093139648
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,192,6144,16384,2,8,1,1,power_law_1.01,11.805491256713868
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,256,6144,16384,2,8,1,1,power_law_1.01,11.686307373046875
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,12288,4096,14336,2,8,1,1,power_law_1.2,82.94311706542969
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,320,6144,16384,2,8,1,1,power_law_1.01,12.233481369018556
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,384,6144,16384,2,8,1,1,power_law_1.01,12.506398010253907
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,512,6144,16384,2,8,1,1,power_law_1.01,13.921146392822266
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,768,6144,16384,2,8,1,1,power_law_1.01,14.80695770263672
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,1024,6144,16384,2,8,1,1,power_law_1.01,16.813823852539063
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,1536,6144,16384,2,8,1,1,power_law_1.01,20.87604202270508
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,2048,6144,16384,2,8,1,1,power_law_1.01,25.87687973022461
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,16384,4096,14336,2,8,1,1,power_law_1.2,113.10952392578125
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,float16,3072,6144,16384,2,8,1,1,power_law_1.01,36.323170776367185
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,fp8_block,1,6144,16384,2,8,1,1,power_law_1.01,0.9188332748413086
SGLang,0.5.5.post3,NVIDIA L40S,moe,sglang_fused_moe_triton,fp8_block,2,6144,16384,2,8,1,1,power_law_1.01,1.2554220867156982
