framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,float16,1,0.011370666325092316
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,fp8,1,0.012047999848922094
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,float16,3,0.011178666104873022
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,fp8,3,0.012453333785136541
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,float16,7,0.011136000355084738
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,fp8,7,0.012256000190973282
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,float16,15,0.011146667102972666
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,fp8,15,0.012576000144084295
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,float16,31,0.01119999960064888
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,fp8,31,0.012362666428089142
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,float16,63,0.01101333275437355
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,fp8,63,0.012181332955757776
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,float16,127,0.011152000476916632
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,fp8,127,0.013370666652917862
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,float16,255,0.012245333443085352
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,fp8,255,0.013663999736309052
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,float16,511,0.012666666259368261
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,fp8,511,0.01392000044385592
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,float16,1023,0.012821332861979803
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,fp8,1023,0.014752000570297241
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,float16,2047,0.014730667074521383
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,fp8,2047,0.016085332880417507
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,2,128,1,float16,float16,4095,0.01618133361140887
